borough,station_name,station_code,site_type,pollutant_code,pollutant_name,measurement_date,value
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-08 11:00:00,1.5
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-08 12:00:00,1.7
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-08 13:00:00,1.5
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-08 14:00:00,1.5
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-08 15:00:00,1.7
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-08 16:00:00,1.3
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-08 17:00:00,1.3
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-08 18:00:00,1.5
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-08 19:00:00,1.7
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-08 20:00:00,1.7
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-08 21:00:00,1.7
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-08 22:00:00,1.7
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-08 23:00:00,1.7
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 00:00:00,1.4
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 01:00:00,1.4
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 02:00:00,1.3
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 03:00:00,1.3
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 04:00:00,1.7
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 05:00:00,1.5
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 06:00:00,1.3
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 07:00:00,1.6
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 08:00:00,1.5
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 09:00:00,1.8
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 10:00:00,1.7
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 11:00:00,2.1
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 12:00:00,2.1
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 13:00:00,2.1
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 14:00:00,2.1
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 15:00:00,2.3
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 16:00:00,2.1
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 17:00:00,1.9
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 18:00:00,2.3
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 19:00:00,2.2
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 20:00:00,2.5
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 21:00:00,2.4
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 22:00:00,2.3
Camden,Camden - Bloomsbury,BL0,Urban Background,SO2,Sulphur Dioxide,2026-03-09 23:00:00,2.7
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 00:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 01:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 02:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 03:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 04:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 05:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 06:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 07:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 08:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 09:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 10:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 11:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 12:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 13:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 14:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 15:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 16:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 17:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 18:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 19:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 20:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 21:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 22:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-08 23:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 00:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 01:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 02:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 03:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 04:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 05:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 06:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 07:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 08:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 09:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 10:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 11:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 12:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 13:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 14:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 15:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 16:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 17:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 18:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 19:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 20:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 21:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 22:00:00,
Camden,Camden - Coopers Lane,KX4,Industrial,PM10,PM10 Particulate,2026-03-09 23:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 00:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 01:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 02:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 03:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 04:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 05:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 06:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 07:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 08:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 09:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 10:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 11:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 12:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 13:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 14:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 15:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 16:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 17:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 18:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 19:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 20:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 21:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 22:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 23:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 00:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 01:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 02:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 03:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 04:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 05:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 06:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 07:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 08:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 09:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 10:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 11:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 12:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 13:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 14:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 15:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 16:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 17:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 18:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 19:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 20:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 21:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 22:00:00,
Camden,Camden - Euston Road,CD9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 23:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 00:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 01:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 02:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 03:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 04:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 05:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 06:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 07:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 08:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 09:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 10:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 11:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 12:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 13:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 14:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 15:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 16:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 17:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 18:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 19:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 20:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 21:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 22:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-08 23:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 00:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 01:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 02:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 03:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 04:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 05:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 06:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 07:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 08:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 09:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 10:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 11:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 12:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 13:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 14:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 15:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 16:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 17:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 18:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 19:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 20:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 21:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 22:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM10,PM10 Particulate,2026-03-09 23:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 00:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 01:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 02:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 03:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 04:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 05:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 06:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 07:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 08:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 09:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 10:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 11:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 12:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 13:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 14:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 15:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 16:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 17:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 18:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 19:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 20:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 21:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 22:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-08 23:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 00:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 01:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 02:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 03:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 04:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 05:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 06:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 07:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 08:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 09:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 10:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 11:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 12:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 13:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 14:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 15:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 16:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 17:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 18:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 19:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 20:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 21:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 22:00:00,
Camden,Camden - Euston Road,CD9,Roadside,PM25,PM2.5 Particulate,2026-03-09 23:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 00:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 01:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 02:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 03:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 04:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 05:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 06:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 07:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 08:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 09:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 10:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 11:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 12:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 13:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 14:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 15:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 16:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 17:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 18:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 19:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 20:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 21:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 22:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-08 23:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-09 00:00:00,
Camden,Camden - Holborn (Bee Midtown),IM1,Kerbside,NO2,Nitrogen Dioxide,2026-03-09 01:00:00,
